# Vayyar & Minicircuits VNAKit
# Frequency range: [2000 - 2700 (mhz)], 1001 measurements.
# RBW: 2(khz); OutputPower: 0(dbm); transmitting from trPort 3

FREQUENCY(MHZ),1_I,1_Q,2_I,2_Q,3_I,3_Q,4_I,4_Q,5_I,5_Q,6_I,6_Q
2395.5,0.00554953,0.00615177,0.0126929,0.135853,0,0,-0.116285,0.090931,-0.00857658,0.00378184,-0.109422,-0.0254081
2396.2,0.00578693,0.00616586,0.0139074,0.135702,0,0,-0.114101,0.0935594,-0.00843622,0.00412179,-0.110122,-0.022196
2396.9,0.00600084,0.00614832,0.0150023,0.135401,0,0,-0.111783,0.0959835,-0.00830411,0.00441296,-0.110705,-0.0190254
2397.6,0.0062379,0.00618069,0.0161677,0.135812,0,0,-0.109967,0.0988483,-0.0081587,0.00474451,-0.111225,-0.0158486
2398.3,0.00646397,0.00615282,0.0173427,0.135516,0,0,-0.10746,0.101227,-0.00802027,0.00501098,-0.111639,-0.0125974
2399,0.00667986,0.00612751,0.0184468,0.135263,0,0,-0.105016,0.103536,-0.00783016,0.00532399,-0.111957,-0.00936719
2399.7,0.00694926,0.00611874,0.0196539,0.135361,0,0,-0.102774,0.106123,-0.00765721,0.00560248,-0.112192,-0.00612421
2400.4,0.00720638,0.00606188,0.020775,0.134772,0,0,-0.0999703,0.108077,-0.00743492,0.00586746,-0.112306,-0.00283716
2401.1,0.00749154,0.00601812,0.0219603,0.135187,0,0,-0.0979422,0.110783,-0.00727424,0.00617143,-0.112364,0.000360699
2401.8,0.00775137,0.00595132,0.0230178,0.134628,0,0,-0.0950794,0.112618,-0.00704369,0.00641843,-0.1123,0.00361431
2402.5,0.00804376,0.00588126,0.0243105,0.134752,0,0,-0.0925938,0.115053,-0.00683025,0.00668816,-0.112161,0.00689183
2403.2,0.00830618,0.00579972,0.0253552,0.134718,0,0,-0.0900958,0.117191,-0.00660209,0.00697586,-0.11193,0.0100552
2403.9,0.00860698,0.00571827,0.0266553,0.134474,0,0,-0.0872829,0.11924,-0.00634566,0.00722042,-0.111589,0.0133685
2404.6,0.00885119,0.00559631,0.0276424,0.13385,0,0,-0.0842777,0.120787,-0.00606698,0.00741302,-0.111147,0.0165604
2405.3,0.00915169,0.00550312,0.0288725,0.134147,0,0,-0.0818198,0.1231,-0.00582779,0.00765949,-0.110652,0.0197489
2406,0.00938451,0.00529205,0.0299688,0.133384,0,0,-0.0786201,0.12447,-0.00554298,0.00783787,-0.110015,0.022971
2406.7,0.00971582,0.00518065,0.031134,0.13378,0,0,-0.0761359,0.126765,-0.00529277,0.00808843,-0.109347,0.0260935
2407.4,0.00995929,0.00497419,0.032286,0.13327,0,0,-0.0730927,0.128255,-0.00497938,0.00828634,-0.108538,0.0292372
2408.1,0.0102229,0.00476055,0.0333719,0.132713,0,0,-0.0699355,0.129623,-0.00469414,0.00844633,-0.107622,0.0324169
2408.8,0.0105434,0.00460182,0.0345406,0.133064,0,0,-0.0673214,0.131647,-0.00444495,0.00864832,-0.106714,0.0354031
2409.5,0.0108034,0.00437709,0.0357163,0.132508,0,0,-0.0640941,0.132938,-0.00409975,0.00881256,-0.105614,0.0385434
2410.2,0.0110992,0.00415578,0.0368487,0.132437,0,0,-0.0611476,0.134526,-0.00380455,0.00895436,-0.104479,0.0415438
2410.9,0.011376,0.00388002,0.0379897,0.131968,0,0,-0.0579785,0.135748,-0.00345311,0.00909143,-0.103231,0.0445764
2411.6,0.0116938,0.0036478,0.0391794,0.13197,0,0,-0.0549795,0.137248,-0.00317365,0.00927006,-0.101936,0.0475077
2412.3,0.0119384,0.00336979,0.0403478,0.131703,0,0,-0.0518258,0.138533,-0.00281253,0.0093863,-0.100519,0.0504555
2413,0.0122115,0.00306434,0.0414307,0.131481,0,0,-0.0487337,0.139731,-0.00249117,0.00950045,-0.0990505,0.0533047
2413.7,0.0124352,0.00275312,0.0425695,0.131118,0,0,-0.0455377,0.140788,-0.00216499,0.0096059,-0.0974876,0.0561232
2414.4,0.0126703,0.00243072,0.0436503,0.130644,0,0,-0.0422507,0.141612,-0.00182083,0.00968663,-0.0958195,0.0589188
2415.1,0.0128888,0.00210868,0.0447717,0.13031,0,0,-0.0389954,0.142577,-0.0014653,0.00974756,-0.0940926,0.0616563
2415.8,0.0131082,0.00173736,0.0458316,0.129761,0,0,-0.0356902,0.143197,-0.00112418,0.00978365,-0.092278,0.0643376
2416.5,0.0133153,0.00136479,0.0469427,0.129409,0,0,-0.0324105,0.143971,-0.000778964,0.00982342,-0.0903877,0.0669971
2417.2,0.0135526,0.000997819,0.048048,0.128962,0,0,-0.0290911,0.144595,-0.000430383,0.00986126,-0.0884255,0.0695716
2417.9,0.0137574,0.000606261,0.0491451,0.128479,0,0,-0.0257593,0.14511,-8.83415e-05,0.00986884,-0.0863766,0.0720991
2418.6,0.0139787,0.000200685,0.050365,0.128502,0,0,-0.0225624,0.146066,0.000277251,0.0099036,-0.0843178,0.0745381
2419.3,0.0141405,-0.000231568,0.0513172,0.127695,0,0,-0.0191603,0.146097,0.000607832,0.00988126,-0.0821059,0.0769562
2420,0.0142928,-0.000671601,0.0524887,0.127195,0,0,-0.0157272,0.14647,0.000999276,0.00987503,-0.0798286,0.0793267
2420.7,0.0145188,-0.00110975,0.0536862,0.127416,0,0,-0.0126075,0.147414,0.00131037,0.00988166,-0.0776299,0.0815219
2421.4,0.0146433,-0.00157852,0.0547093,0.126668,0,0,-0.00915269,0.147356,0.00168202,0.00983125,-0.0752097,0.0837661
2422.1,0.0147882,-0.00204977,0.0558197,0.126444,0,0,-0.00589129,0.147702,0.00202485,0.00980311,-0.0728251,0.0858676
2422.8,0.0148907,-0.00254138,0.057011,0.126096,0,0,-0.0024755,0.14798,0.0023723,0.00972627,-0.0703044,0.0879571
2423.5,0.0149309,-0.00302016,0.0579666,0.125368,0,0,0.000864222,0.147674,0.00273843,0.00964386,-0.0677486,0.0899353
2424.2,0.0150079,-0.00356382,0.0590591,0.124945,0,0,0.00422337,0.147655,0.0030675,0.00955435,-0.0651335,0.0918613
2424.9,0.015057,-0.00404953,0.060224,0.124869,0,0,0.00747311,0.147909,0.00341599,0.00946023,-0.0625836,0.0936431
2425.6,0.0149981,-0.0045565,0.061116,0.123846,0,0,0.0108785,0.147163,0.00373772,0.0093153,-0.0597957,0.0954401
2426.3,0.0150574,-0.00510235,0.0623015,0.123849,0,0,0.0141557,0.14738,0.00408318,0.0092282,-0.0571427,0.0970825
2427,0.015009,-0.00563193,0.0633543,0.123186,0,0,0.0175637,0.146889,0.00441857,0.00908893,-0.0542964,0.098707
2427.7,0.0149725,-0.00617144,0.0643789,0.122579,0,0,0.0208097,0.146325,0.00475022,0.00892847,-0.0514432,0.100233
2428.4,0.014962,-0.00672501,0.0655784,0.122482,0,0,0.0241633,0.146327,0.00506871,0.00879439,-0.0486067,0.10166
2429.1,0.0148536,-0.00724717,0.0665734,0.121778,0,0,0.0274728,0.14554,0.00538052,0.00860076,-0.0456611,0.103026
2429.8,0.0147794,-0.00785396,0.0676377,0.121454,0,0,0.0307563,0.145119,0.00570173,0.00843192,-0.0427476,0.104286
2430.5,0.0146309,-0.00836287,0.0686055,0.120714,0,0,0.033995,0.144164,0.00599592,0.00822858,-0.0397347,0.105468
2431.2,0.0144669,-0.00894118,0.0695673,0.1199,0,0,0.0372026,0.143085,0.00627255,0.0080038,-0.0366576,0.106573
2431.9,0.0142836,-0.00947723,0.0705378,0.119371,0,0,0.0403678,0.142249,0.0065562,0.00778855,-0.0336362,0.107577
2432.6,0.0141663,-0.010049,0.0717962,0.119385,0,0,0.0437221,0.141961,0.00686113,0.00759968,-0.0306474,0.108493
2433.3,0.0139636,-0.0106264,0.0727995,0.118747,0,0,0.0469106,0.140889,0.00713635,0.00734954,-0.0275192,0.109338
2434,0.0137449,-0.0111948,0.0738286,0.118285,0,0,0.0500698,0.139953,0.00739266,0.00711998,-0.0244529,0.110083
2434.7,0.0133994,-0.0116853,0.0746993,0.117277,0,0,0.0531133,0.138314,0.00763825,0.00681341,-0.0212331,0.110732
2435.4,0.0131771,-0.0122723,0.0758939,0.117093,0,0,0.056388,0.13764,0.00792136,0.00659424,-0.0181121,0.111316
2436.1,0.012821,-0.0127705,0.0767409,0.11611,0,0,0.0593886,0.135909,0.00814202,0.0063104,-0.0149011,0.111781
2436.8,0.0124474,-0.0132908,0.0776912,0.115498,0,0,0.0624169,0.134555,0.00836984,0.00601581,-0.0117057,0.112163
2437.5,0.0121066,-0.0138049,0.0787376,0.115035,0,0,0.0655019,0.133334,0.00857979,0.00575159,-0.00854742,0.112466
2438.2,0.0117105,-0.0143166,0.0797113,0.114394,0,0,0.0684888,0.131825,0.00877419,0.00543263,-0.00535227,0.11267
2438.9,0.0113139,-0.0148177,0.0808108,0.113946,0,0,0.0715799,0.13048,0.00900407,0.0051365,-0.00215603,0.112788
2439.6,0.0108962,-0.0153123,0.0818567,0.113464,0,0,0.0745859,0.129048,0.00920457,0.00484285,0.00103954,0.112813
2440.3,0.0104237,-0.0158005,0.082832,0.112807,0,0,0.0774734,0.12732,0.0093705,0.00451,0.0042398,0.11274
2441,0.00995603,-0.0162327,0.083726,0.112074,0,0,0.0803023,0.125526,0.00955097,0.00418168,0.0074386,0.112577
2441.7,0.00947887,-0.0166766,0.0848566,0.111629,0,0,0.0832822,0.123929,0.00971618,0.00385666,0.0106384,0.112331
2442.4,0.00897521,-0.0171647,0.0859283,0.111164,0,0,0.0862047,0.12234,0.00985597,0.003542,0.0138026,0.112004
2443.1,0.0084364,-0.0175731,0.0868676,0.110501,0,0,0.0889481,0.120426,0.0100146,0.00318814,0.0169485,0.111574
2443.8,0.00784034,-0.0179122,0.0877156,0.10969,0,0,0.0915669,0.118285,0.0101052,0.00285596,0.0201125,0.111043
2444.5,0.00725331,-0.0182528,0.0885592,0.108783,0,0,0.0941226,0.116017,0.0101721,0.00247719,0.0233292,0.110407
2445.2,0.00664959,-0.0186082,0.089498,0.108118,0,0,0.0967558,0.113953,0.0103089,0.00211988,0.0264453,0.109717
2445.9,0.00605502,-0.019007,0.090873,0.107988,0,0,0.0998831,0.112385,0.0104437,0.00173983,0.0295252,0.108961
2446.6,0.00539017,-0.0192803,0.0916484,0.107122,0,0,0.102208,0.109985,0.0104645,0.00137183,0.0326103,0.108071
2447.3,0.00475889,-0.0195952,0.0927663,0.106559,0,0,0.104917,0.107884,0.0105652,0.00101817,0.0356851,0.10711
2448,0.00412036,-0.0198487,0.0936836,0.106063,0,0,0.107396,0.105769,0.0106315,0.000676578,0.0386282,0.106092
2448.7,0.00339708,-0.0199868,0.0943597,0.104776,0,0,0.109493,0.102795,0.0106077,0.000263596,0.0417729,0.104885
2449.4,0.00270381,-0.0202148,0.0953871,0.104245,0,0,0.111969,0.100567,0.0106497,-6.5185e-05,0.0447218,0.103679
2450.1,0.00200244,-0.0204776,0.0966431,0.103979,0,0,0.114735,0.0985242,0.0107036,-0.000466848,0.0476325,0.102395
2450.8,0.00128226,-0.0206329,0.0975422,0.103129,0,0,0.116964,0.0958692,0.0107209,-0.000846598,0.0505686,0.100983
2451.5,0.000540101,-0.0206994,0.0981215,0.102042,0,0,0.11877,0.0929505,0.0106515,-0.0012407,0.0534412,0.0994747
2452.2,-0.000195177,-0.0209115,0.0994364,0.101797,0,0,0.121481,0.0908025,0.0106659,-0.00161176,0.0562414,0.0979544
2452.9,-0.000936023,-0.0209544,0.100411,0.101057,0,0,0.12364,0.0880656,0.010638,-0.00200151,0.0590414,0.0963073
2453.6,-0.00171701,-0.0210133,0.101391,0.100306,0,0,0.125752,0.0853722,0.010571,-0.00239319,0.0617837,0.0945811
2454.3,-0.0024953,-0.0210598,0.102408,0.0996762,0,0,0.127908,0.0827229,0.0105432,-0.00273831,0.0644607,0.0927881
2455,-0.00324377,-0.0210405,0.10328,0.0987924,0,0,0.129797,0.0797316,0.0104207,-0.00312522,0.0671386,0.0908765
2455.7,-0.0040137,-0.0210005,0.104188,0.0981396,0,0,0.131762,0.0769737,0.0103239,-0.00349054,0.0696805,0.0889482
2456.4,-0.00480373,-0.0209283,0.10528,0.0973701,0,0,0.133752,0.0740071,0.0101908,-0.00387573,0.0722839,0.0868666
2457.1,-0.00559473,-0.0207937,0.106112,0.0965075,0,0,0.135438,0.0710148,0.0100814,-0.00423996,0.0747357,0.0847671
2457.8,-0.00638979,-0.0207125,0.107109,0.0957026,0,0,0.13728,0.0679443,0.00997708,-0.00461265,0.0771804,0.0825584
2458.5,-0.00714816,-0.0205344,0.107954,0.0950164,0,0,0.138903,0.0649811,0.0098172,-0.00493945,0.0794955,0.0803476
2459.2,-0.00797071,-0.0203604,0.109086,0.0943312,0,0,0.140773,0.0619424,0.00966709,-0.00533321,0.0818095,0.0780107
2459.9,-0.00868234,-0.0200111,0.10951,0.0930147,0,0,0.141666,0.0584905,0.00942529,-0.00564759,0.0840333,0.0755901
2460.6,-0.00950467,-0.0197876,0.110716,0.0924021,0,0,0.14355,0.0554087,0.00928276,-0.00602608,0.0862259,0.0731023
2461.3,-0.0102136,-0.0194623,0.111574,0.0914721,0,0,0.144862,0.0521442,0.00906944,-0.00634617,0.0883241,0.0705763
2462,-0.0110137,-0.0192165,0.112735,0.091,0,0,0.146633,0.0490764,0.00887563,-0.00672058,0.090306,0.0680509
2462.7,-0.011731,-0.0188274,0.113538,0.0899827,0,0,0.147735,0.0456683,0.00864546,-0.00703657,0.092269,0.0653736
2463.4,-0.0124809,-0.0184292,0.114541,0.0892216,0,0,0.149087,0.0423443,0.0084026,-0.00732787,0.0941532,0.0626554
2464.1,-0.0131665,-0.0179589,0.115403,0.0883791,0,0,0.150203,0.0390274,0.0081686,-0.00766518,0.0959127,0.05994
2464.8,-0.0138694,-0.0175176,0.11645,0.0875462,0,0,0.151428,0.0356035,0.00788138,-0.00797325,0.097649,0.0571021
2465.5,-0.0145941,-0.0170092,0.117286,0.0866816,0,0,0.152381,0.032224,0.00763542,-0.00823844,0.0992456,0.0542903
2466.2,-0.0152292,-0.0164708,0.118151,0.0857233,0,0,0.153229,0.0286659,0.00733955,-0.00854103,0.100814,0.0513393
2466.9,-0.0158407,-0.0158578,0.118731,0.0844911,0,0,0.153638,0.0250391,0.00703388,-0.00877426,0.102291,0.0483254
2467.6,-0.0164213,-0.0152687,0.119534,0.0834961,0,0,0.154271,0.0214873,0.00670211,-0.00903093,0.103669,0.045301
2468.3,-0.017097,-0.0146827,0.120713,0.0828033,0,0,0.155373,0.0180094,0.00641459,-0.00933339,0.104963,0.0422741
2469,-0.0176617,-0.0140097,0.121461,0.0817266,0,0,0.155791,0.0143539,0.00607703,-0.0095765,0.10618,0.0391425
2469.7,-0.0182339,-0.0133822,0.122639,0.0810126,0,0,0.156697,0.0108273,0.00574305,-0.00981853,0.107288,0.0360533
2470.4,-0.0187812,-0.0127305,0.123637,0.080224,0,0,0.157319,0.00725399,0.00540301,-0.0100252,0.108301,0.0329559
2471.1,-0.0192258,-0.011944,0.124123,0.0788903,0,0,0.157139,0.00347179,0.00504147,-0.0102069,0.109243,0.0296808
2471.8,-0.0197601,-0.0112401,0.12529,0.078097,0,0,0.157781,-0.000163318,0.00467602,-0.0104322,0.110083,0.0264545
2472.5,-0.0201899,-0.01047,0.126149,0.0770376,0,0,0.157973,-0.00387983,0.00428504,-0.010618,0.110834,0.0231811
2473.2,-0.0205974,-0.00970379,0.127086,0.0761886,0,0,0.158234,-0.00750989,0.00393455,-0.0108014,0.111475,0.0199548
2473.9,-0.0209298,-0.00885381,0.127758,0.0749622,0,0,0.157996,-0.0113045,0.00355659,-0.0109673,0.112027,0.0165922
2474.6,-0.0213113,-0.00805705,0.128733,0.0741151,0,0,0.158131,-0.0149716,0.00313543,-0.011086,0.112481,0.0133391
2475.3,-0.0215942,-0.00722862,0.129494,0.0729533,0,0,0.157806,-0.0187186,0.00275173,-0.0112247,0.11284,0.00995335
2476,-0.0218896,-0.00636634,0.130426,0.0719873,0,0,0.157734,-0.0224635,0.00235803,-0.0113126,0.113096,0.00664099
2476.7,-0.0220341,-0.00547535,0.130956,0.0706539,0,0,0.156953,-0.0261965,0.0019321,-0.0113989,0.113251,0.00323358
2477.4,-0.0223494,-0.00462409,0.132205,0.0699439,0,0,0.15714,-0.0298967,0.00150972,-0.011544,0.113318,-4.91082e-05
2478.1,-0.0224525,-0.00370788,0.132863,0.0686639,0,0,0.156344,-0.0337363,0.00109142,-0.011588,0.113275,-0.00348539
2478.8,-0.0226091,-0.00282779,0.133882,0.0677147,0,0,0.156031,-0.037458,0.00069122,-0.0116417,0.113142,-0.00679466
2479.5,-0.0226537,-0.00192144,0.134458,0.0663898,0,0,0.15502,-0.0412508,0.000228368,-0.0116516,0.112886,-0.0102464
2480.2,-0.0226874,-0.000998864,0.13531,0.0653772,0,0,0.154316,-0.0448241,-0.000190113,-0.0116892,0.112557,-0.0135298
2480.9,-0.022688,-9.41363e-05,0.136118,0.0642727,0,0,0.153484,-0.048575,-0.000593869,-0.0116747,0.112113,-0.016885
2481.6,-0.0225777,0.000816638,0.136605,0.0629522,0,0,0.152208,-0.0521906,-0.0010378,-0.0116679,0.111564,-0.0202416
2482.3,-0.022556,0.00173383,0.13768,0.0619065,0,0,0.151412,-0.0560179,-0.00148029,-0.0116571,0.11093,-0.0235706
2483,-0.0223056,0.00263775,0.137794,0.0604491,0,0,0.149577,-0.059398,-0.0019027,-0.0115558,0.110161,-0.0268994
2483.7,-0.0222249,0.00354383,0.139007,0.0594732,0,0,0.148806,-0.0632444,-0.0023156,-0.0115454,0.109345,-0.0301756
2484.4,-0.0220215,0.00441089,0.139828,0.0583558,0,0,0.147615,-0.0668326,-0.00276516,-0.011475,0.108417,-0.0333979
2485.1,-0.0216949,0.00528518,0.140131,0.0569288,0,0,0.145663,-0.0702019,-0.00317242,-0.0113463,0.107361,-0.0366461
2485.8,-0.0214312,0.00615139,0.140785,0.0556775,0,0,0.144092,-0.0737521,-0.0035902,-0.0112146,0.106229,-0.0398514
2486.5,-0.0211717,0.00704542,0.141705,0.0546196,0,0,0.142774,-0.0773481,-0.00401535,-0.0111442,0.105011,-0.0430036
2487.2,-0.0207984,0.00786042,0.142435,0.0534434,0,0,0.141134,-0.080828,-0.00444327,-0.0110054,0.103708,-0.0460959
2487.9,-0.0203783,0.00871947,0.143046,0.0521418,0,0,0.139294,-0.0842606,-0.00481159,-0.0108471,0.102289,-0.0491917
2488.6,-0.0198615,0.00947775,0.143392,0.0507596,0,0,0.137049,-0.0874837,-0.00522764,-0.0106453,0.100757,-0.0522689
2489.3,-0.0194835,0.0102966,0.144382,0.0496664,0,0,0.135448,-0.0910385,-0.00564185,-0.0104798,0.0991842,-0.055244
2490,-0.0189945,0.0110847,0.145036,0.0483606,0,0,0.13339,-0.0943616,-0.00603031,-0.0102933,0.0974841,-0.0582169
2490.7,-0.018423,0.0117693,0.145601,0.0470968,0,0,0.13126,-0.0975362,-0.00639234,-0.0100415,0.0957339,-0.0610791
2491.4,-0.0177464,0.0124397,0.145737,0.0455626,0,0,0.128531,-0.100481,-0.00676029,-0.00978394,0.0938135,-0.0639906
2492.1,-0.01713,0.0131188,0.146175,0.0443168,0,0,0.126147,-0.103499,-0.00712719,-0.00954444,0.0918838,-0.066739
2492.8,-0.0165172,0.0138121,0.146901,0.0429568,0,0,0.123901,-0.106729,-0.00750147,-0.00928466,0.0898393,-0.0695006
2493.5,-0.0159061,0.0144246,0.147634,0.0418301,0,0,0.121646,-0.109844,-0.00785162,-0.00903895,0.0877737,-0.072124
2494.2,-0.0152483,0.0150504,0.148351,0.0405822,0,0,0.119278,-0.112936,-0.00817723,-0.00872787,0.0856133,-0.074706
2494.9,-0.0144523,0.0155416,0.14825,0.0389994,0,0,0.116144,-0.115379,-0.00846802,-0.0084245,0.0832999,-0.0772671
2495.6,-0.0137335,0.016088,0.148948,0.0376864,0,0,0.11352,-0.118376,-0.00880277,-0.00811986,0.0809396,-0.0797661
2496.3,-0.0129939,0.0166247,0.14979,0.0365895,0,0,0.111176,-0.121354,-0.00912319,-0.00781795,0.0786135,-0.0820903
2497,-0.0122461,0.0170796,0.150391,0.0351906,0,0,0.108375,-0.124209,-0.0094297,-0.00748973,0.0761065,-0.0844496
2497.7,-0.0113995,0.017437,0.150244,0.0336486,0,0,0.105061,-0.126346,-0.0096722,-0.00710126,0.0735265,-0.0866987
2498.4,-0.0106266,0.0178731,0.151174,0.03251,0,0,0.102485,-0.129267,-0.00998321,-0.00679101,0.07096,-0.0888368
2499.1,-0.0097376,0.0181655,0.150947,0.0309464,0,0,0.0989882,-0.131222,-0.0101771,-0.00637217,0.068236,-0.0909517
2499.8,-0.00894832,0.0185304,0.151986,0.029767,0,0,0.0962748,-0.13413,-0.0104768,-0.00601342,0.0655254,-0.0929592
2500.5,-0.0080859,0.0187789,0.152157,0.0283485,0,0,0.0930388,-0.136247,-0.0106563,-0.00564115,0.0627404,-0.0948679
2501.2,-0.00723224,0.0190024,0.152423,0.0269356,0,0,0.0897697,-0.138446,-0.0108601,-0.0052258,0.0598839,-0.0967114
2501.9,-0.00634621,0.0191899,0.152925,0.0256862,0,0,0.0866853,-0.140671,-0.0110331,-0.00484446,0.0570494,-0.0984288
2502.6,-0.00547993,0.0193654,0.153457,0.0243717,0,0,0.0834809,-0.142906,-0.0112646,-0.00443875,0.0541048,-0.1001
2503.3,-0.00458298,0.0193766,0.153279,0.0228106,0,0,0.0798378,-0.144485,-0.0113676,-0.00400874,0.0510755,-0.101682
2504,-0.00371116,0.0194671,0.153707,0.0214838,0,0,0.0765277,-0.146504,-0.0115376,-0.00357186,0.0480465,-0.103161
2504.7,-0.00281092,0.0194559,0.153688,0.0200477,0,0,0.0729093,-0.148044,-0.0116516,-0.00313165,0.0449691,-0.104549
2505.4,-0.00196862,0.0194188,0.154303,0.0188109,0,0,0.0696407,-0.150064,-0.0117931,-0.00272388,0.041891,-0.105846
2506.1,-0.00107229,0.0193204,0.154438,0.0173921,0,0,0.0660753,-0.151669,-0.0118582,-0.00228694,0.0387259,-0.107054
2506.8,-0.000214999,0.0192536,0.154744,0.0160183,0,0,0.0625579,-0.153192,-0.0119365,-0.00183534,0.0355443,-0.108166
2507.5,0.000627548,0.0191211,0.155256,0.014668,0,0,0.0590544,-0.155005,-0.0120472,-0.00141953,0.0323446,-0.109187
2508.2,0.00146071,0.0188487,0.154828,0.0132027,0,0,0.0551753,-0.155705,-0.0120398,-0.000969018,0.0290801,-0.110093
2508.9,0.00229434,0.0186931,0.15566,0.0119811,0,0,0.051816,-0.157635,-0.0121183,-0.00050737,0.0258927,-0.110922
2509.6,0.00311982,0.0184145,0.155784,0.0106265,0,0,0.0481988,-0.158797,-0.0121514,-6.44467e-05,0.0226473,-0.111637
2510.3,0.00413552,0.0153686,0.134609,0.000823135,0,0,0.0313947,-0.139309,-0.01047,0.000849455,0.0133537,-0.11237
2511,0.00476594,0.0150167,0.13441,-0.000352106,0,0,0.0281197,-0.139704,-0.0104192,0.00122578,0.010076,-0.112712
2511.7,0.00544229,0.0146805,0.134718,-0.00151072,0,0,0.0249682,-0.140672,-0.0103919,0.00159614,0.00679274,-0.112985
2512.4,0.00603256,0.0143413,0.13506,-0.00262481,0,0,0.0217948,-0.141461,-0.010347,0.0019929,0.0035317,-0.113164
2513.1,0.00661791,0.0138913,0.134827,-0.00385478,0,0,0.0184641,-0.141756,-0.0102468,0.00237986,0.000207215,-0.113223
2513.8,0.00720623,0.0134742,0.134936,-0.00497395,0,0,0.015251,-0.142203,-0.0101584,0.00274684,-0.00307725,-0.113194
2514.5,0.00775202,0.0130015,0.134546,-0.0061262,0,0,0.0119203,-0.142139,-0.0100389,0.00306131,-0.00638827,-0.113047
2515.2,0.00827965,0.0125774,0.13513,-0.00717638,0,0,0.00885866,-0.143003,-0.00994906,0.00347549,-0.00953055,-0.112874
2515.9,0.00877083,0.0120237,0.134977,-0.00840479,0,0,0.0055136,-0.143037,-0.00979739,0.00382977,-0.0128915,-0.112546
2516.6,0.00925709,0.0115036,0.134817,-0.00953207,0,0,0.0022037,-0.142968,-0.00965534,0.004173,-0.0161354,-0.112127
2517.3,0.00968196,0.0109501,0.135007,-0.0107119,0,0,-0.000985687,-0.143279,-0.00951073,0.00453942,-0.0193445,-0.111639
2518,0.0100741,0.0103842,0.134952,-0.0118208,0,0,-0.00426028,-0.143202,-0.009342,0.00487852,-0.0225768,-0.111043
2518.7,0.0104717,0.0098081,0.134649,-0.0129845,0,0,-0.00754,-0.142852,-0.0091353,0.00520406,-0.0257978,-0.110347
2519.4,0.0108632,0.00925605,0.134967,-0.0140505,0,0,-0.0107392,-0.143021,-0.00896709,0.00552439,-0.0289119,-0.109593
2520.1,0.0111339,0.00859757,0.134634,-0.0152083,0,0,-0.0139831,-0.142504,-0.00874658,0.0058815,-0.0320846,-0.1087
2520.8,0.01142,0.00801066,0.134552,-0.0162931,0,0,-0.0171826,-0.142111,-0.00852687,0.00617316,-0.035172,-0.107755
2521.5,0.0117297,0.00736243,0.134776,-0.0174493,0,0,-0.0204137,-0.142058,-0.00831658,0.00650526,-0.0382582,-0.106715
2522.2,0.0118977,0.00669571,0.134109,-0.018561,0,0,-0.0236088,-0.140936,-0.00802648,0.00676506,-0.0413464,-0.105532
2522.9,0.0121037,0.00604926,0.134309,-0.0197993,0,0,-0.0268309,-0.140788,-0.007811,0.00708096,-0.0443754,-0.104323
2523.6,0.0122685,0.00540254,0.134189,-0.0208615,0,0,-0.0300339,-0.140117,-0.00754185,0.00735619,-0.0473677,-0.103005
2524.3,0.0123829,0.00474363,0.133977,-0.0219681,0,0,-0.0331455,-0.139407,-0.00729062,0.00760848,-0.0502754,-0.101624
2525,0.0124984,0.00408234,0.133993,-0.0231737,0,0,-0.036349,-0.138737,-0.00699253,0.00790346,-0.0531959,-0.10014
2525.7,0.0125715,0.00340711,0.133911,-0.0241251,0,0,-0.0393549,-0.137919,-0.00671349,0.0081379,-0.0559745,-0.0986119
2526.4,0.0125766,0.00275492,0.133464,-0.0252579,0,0,-0.0424107,-0.136754,-0.00637939,0.00836333,-0.0588275,-0.0969386
2527.1,0.0125666,0.00210705,0.133168,-0.0263281,0,0,-0.0454363,-0.135692,-0.00609008,0.00858622,-0.0615477,-0.0952275
2527.8,0.0125544,0.00144478,0.13305,-0.0275042,0,0,-0.048554,-0.134668,-0.00576832,0.00881384,-0.0642714,-0.0934144
2528.5,0.0124825,0.000800587,0.133045,-0.0285811,0,0,-0.0515428,-0.133717,-0.0054665,0.00902083,-0.066887,-0.0915809
2529.2,0.0124224,0.000166653,0.132959,-0.0297167,0,0,-0.0545875,-0.13269,-0.00515822,0.00922586,-0.0694741,-0.0896445
2529.9,0.0122953,-0.000493156,0.132766,-0.0307895,0,0,-0.0575304,-0.131486,-0.00480536,0.00941807,-0.0719889,-0.087652
2530.6,0.0121829,-0.0011279,0.13269,-0.0319471,0,0,-0.0605259,-0.130267,-0.00443193,0.00958889,-0.0744674,-0.0855704
2531.3,0.0119742,-0.00174726,0.132235,-0.0329501,0,0,-0.0633455,-0.128708,-0.0041113,0.00970474,-0.0768765,-0.0834042
2532,0.0117573,-0.00234896,0.132071,-0.0340669,0,0,-0.0662291,-0.127255,-0.00375502,0.00984997,-0.0792273,-0.0811847
2532.7,0.0115343,-0.00294123,0.131891,-0.0351965,0,0,-0.0690996,-0.125895,-0.00339717,0.0100186,-0.0815182,-0.0789008
2533.4,0.0112706,-0.00352011,0.131615,-0.0362022,0,0,-0.0718819,-0.12427,-0.00303197,0.0101187,-0.0837297,-0.0765459
2534.1,0.0109489,-0.00406047,0.131162,-0.0372995,0,0,-0.07456,-0.122485,-0.00266462,0.0102259,-0.0858825,-0.0741246
